category,disease,url
家庭醫學科,常腰酸背痛？頭痛？心情差？要盡早檢查，長期會引起大腦退化。,https://gooddoctorweb.com/post/141
家庭醫學科,吃魚、螃蟹建議１週少於２次　毒理學家：易含戴奧辛、重金屬。,https://gooddoctorweb.com/post/140
家庭醫學科,吃完藥留意６大徵兆，即使是常用藥物也會藥物過敏。,https://gooddoctorweb.com/post/139
家庭醫學科,逆轉過敏體質，８招防孩童過敏，更能改善成人過敏。,https://gooddoctorweb.com/post/138
家庭醫學科,防範胰臟發炎，別吃太油、喝太多酒，醫：３大族群要小心。,https://gooddoctorweb.com/post/137
家庭醫學科,從眼睛抓出三高問題。醫：自覺眼睛異常盡早檢查，抓出三高等中風危險因子。,https://gooddoctorweb.com/post/136
家庭醫學科,防抗藥性產生，吃藥好轉也別擅自停藥，避免殘留細菌突變。,https://gooddoctorweb.com/post/135
家庭醫學科,陰道感染有異味搔癢如何分辨？泡溫泉增加感染風險？醫師建議「事前清洗」更重要,https://gooddoctorweb.com/post/131
家庭醫學科,避免頭痛，少吃３Ｃ食物　腦科醫師：易誘發疼痛，應多吃原型食物為佳,https://gooddoctorweb.com/post/128
家庭醫學科,流感、感冒差在哪？各種疾病像感冒，如何自保？醫：出現這情況就盡早檢查,https://gooddoctorweb.com/post/126
家庭醫學科,不沾鍋有刮痕就別用。高溫、刮痕易產環境荷爾蒙，專家：鍋具這樣用，飲食更安心。,https://gooddoctorweb.com/post/124
家庭醫學科,區塊性頭痛要注意，偏頭痛可能是健康警訊。盡早處理，別只吃止痛藥。,https://gooddoctorweb.com/post/122
家庭醫學科,留意肚臍上方的腹痛，防範慢性胰臟炎這樣做，避免糖尿病等陸續找上門,https://gooddoctorweb.com/post/121
家庭醫學科,藥物保存方式很重要　藥物也會過期、變質、壞掉，藥師教這樣保存顧健康,https://gooddoctorweb.com/post/120
家庭醫學科,防皮膚癢，腸道要顧。腸道不好易引濕疹、過敏，留意４大重點能改善,https://gooddoctorweb.com/post/119
家庭醫學科,感冒藥配咖啡好更快？食藥署：易產交互作用引心悸，常見感冒藥ＮＧ行為要注意,https://gooddoctorweb.com/post/117
家庭醫學科,如何避免進入洗腎人生？醫：飲食是關鍵，糖尿病、四高一定要按時吃藥,https://gooddoctorweb.com/post/116
家庭醫學科,常頭暈、無力、冒冷汗？低血糖極具危險性，防低血糖３大情況盡早檢查,https://gooddoctorweb.com/post/115
家庭醫學科,避免胰臟炎復發：醫師提醒術後保健之道,https://gooddoctorweb.com/post/113
家庭醫學科,常頭痛應戒掉咖啡和濃茶？咖啡因對頭痛是雙面刃？,https://gooddoctorweb.com/post/112
家庭醫學科,咳嗽超過兩週要留意！醫：通常兩週會好，伴隨這些症狀盡早檢查！,https://gooddoctorweb.com/post/106
家庭醫學科,打麻將也有利護腦！健腦從生活做起，簡單５習慣有助腦袋靈光！,https://gooddoctorweb.com/post/100
家庭醫學科,起床、出力時會頭痛？防範高腦壓頭痛，出現這些症狀要留意！,https://gooddoctorweb.com/post/99
家庭醫學科,頭痛別依賴止痛藥！止痛藥只是救急，常用會有成癮等各種問題！,https://gooddoctorweb.com/post/96
家庭醫學科,作息不良放任血壓高，當心中風機率飆高！防中風最該做的事情是？,https://gooddoctorweb.com/post/92
家庭醫學科,３招提神又防胖！避免進入耗電模式，這樣做勝過喝咖啡、吃Ｂ群！,https://gooddoctorweb.com/post/88
家庭醫學科,4招遠離多病、疲勞體質！身體慢性發炎毛病多，醫教泡腳等方式從生活改善！,https://gooddoctorweb.com/post/84
家庭醫學科,防塑化劑傷身：加熱前保鮮膜先撕掉，別拿塑膠袋裝熱食,https://gooddoctorweb.com/post/83
家庭醫學科,清洗傷口別用優碘，醫教３步驟正確處理傷口，當下應用大量清水沖洗！,https://gooddoctorweb.com/post/70
家庭醫學科,防糖尿病纏身！首要關鍵避免全糖飲料，以免肥胖導致胰島素當機！,https://gooddoctorweb.com/post/69
家庭醫學科,運動看時辰更健康！運動時間太早太晚都不好，這時段運動更有益健康！,https://gooddoctorweb.com/post/66
家庭醫學科,防中風從生活、飲食做起！這些地雷別再踩，營養師６招教你活得更健康！,https://gooddoctorweb.com/post/59
家庭醫學科,健康食品這樣吃更安心！別花了錢還吃出問題，醫教３原則健康補到位！,https://gooddoctorweb.com/post/57
家庭醫學科,炒菜先用水炒更健康！營養師教４招用油，自己下廚健康又安心！,https://gooddoctorweb.com/post/56
家庭醫學科,多喝水、肉別吃太多，有利防範腎臟病變！腰部劇烈疼痛、血尿要小心！,https://gooddoctorweb.com/post/55
家庭醫學科,四高是尿毒症高危險群？醫：一定要規律用藥及回診，尿毒症影響遍及全身,https://gooddoctorweb.com/post/41
家庭醫學科,防範身體各處發炎！現代人易得腸漏症引發炎，醫指３原則調整生活助改善！,https://gooddoctorweb.com/post/33
家庭醫學科,你口罩帶對了嗎？戴口罩防空汙率可升3~5成，但前提是要戴對！,https://gooddoctorweb.com/post/31
家庭醫學科,３招防冬天痛風發作！天冷易沉積尿酸，醫：這些食物要避開！,https://gooddoctorweb.com/post/27
家庭醫學科,你有鼻塞、過敏的困擾嗎？噴鼻劑助改善，真有副作用嗎？來看專家怎麼說！,https://gooddoctorweb.com/post/25
家庭醫學科,冬季保護心血管！溫差大易引心血管疾病，醫教４招保護好自己！,https://gooddoctorweb.com/post/24
家庭醫學科,頭痛遲遲好不了？改善頭痛先找出原因，中醫師教你這樣分辨！,https://gooddoctorweb.com/post/23
家庭醫學科,冬天洗澡防中風、心肌梗塞！醫：先洗手腳再洗身體，這些細節都要留意！,https://gooddoctorweb.com/post/20
家庭醫學科,８大禦寒撇步保護心血管！防心肌梗塞、心臟病發、中風，出現這些症狀速就醫！,https://gooddoctorweb.com/post/11
家庭醫學科,常常腰痛是腎臟出問題？５招防範腎結石，醫：不常喝水．常吃肉更要小心！,https://gooddoctorweb.com/post/8
家庭醫學科,大降糖尿病中風．死亡風險！掌控好各項數值，醫教４招保護好心血管！,https://gooddoctorweb.com/post/4
